"Index","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"2003-12-29",19.4699993133545,19.7000007629395,19.4099998474121,19.6900005340576,1721800,11.0234022140503
"2003-12-30",19.6499996185303,19.6749992370605,19.4549999237061,19.5,1131600,10.917028427124
"2003-12-31",19.5499992370605,19.7849998474121,19.5499992370605,19.7649993896484,992800,11.065393447876
"2004-01-02",19.7649993896484,19.9249992370605,19.6000003814697,19.7999992370605,1328800,11.0849895477295
"2004-01-05",20,20.4650001525879,19.9899997711182,20.4300003051758,2016000,11.4376878738403
"2004-01-06",20.3799991607666,20.3850002288818,20.0750007629395,20.2250003814697,1317200,11.3229274749756
"2004-01-07",20.2000007629395,20.2549991607666,19.8500003814697,20.1550006866455,1475200,11.2837352752686
"2004-01-08",20.1599998474121,20.3400001525879,20.0900001525879,20.2800006866455,920600,11.3537092208862
"2004-01-09",20.2849998474121,20.2900009155273,19.8449993133545,19.875,1326200,11.1269769668579
"2004-01-12",19.875,20.0799999237061,19.8549995422363,20.0750007629395,770200,11.2389450073242
"2004-01-13",20.0750007629395,20.1650009155273,19.7900009155273,19.8500003814697,986400,11.1129770278931
"2004-01-14",19.8549995422363,19.9150009155273,19.6849994659424,19.7999992370605,1955000,11.0849895477295
"2004-01-15",19.8999996185303,19.9850006103516,19.5,19.7250003814697,1387200,11.0430002212524
"2004-01-16",19.7000007629395,19.7000007629395,19.4549999237061,19.5200004577637,1779800,10.9282274246216
"2004-01-20",19.6450004577637,19.8449993133545,19.5599994659424,19.7649993896484,917400,11.065393447876
"2004-01-21",19.7800006866455,19.8449993133545,19.5499992370605,19.75,731600,11.0570001602173
"2004-01-22",19.7950000762939,19.8500003814697,19.5750007629395,19.6299991607666,835800,10.9898090362549
"2004-01-23",19.6599998474121,19.75,19.2150001525879,19.2250003814697,1770800,10.7630729675293
"2004-01-26",19.25,19.2549991607666,19.0300006866455,19.1450004577637,1377400,10.7182884216309
"2004-01-27",19.2199993133545,19.5,19,19,1848600,10.6371068954468
"2004-01-28",19.0750007629395,19.5450000762939,19.0750007629395,19.1749992370605,1780000,10.7350835800171
"2004-01-29",19.3299999237061,19.5750007629395,19.2000007629395,19.25,1783600,10.7770729064941
"2004-01-30",19.75,20.1000003814697,19.75,19.9449996948242,2673400,11.1661653518677
"2004-02-02",20,20.0149993896484,19.7900009155273,19.8449993133545,1330400,11.1101741790771
"2004-02-03",19.8799991607666,19.9449996948242,19.7600002288818,19.8600006103516,1549000,11.1185779571533
"2004-02-04",19.8449993133545,19.8899993896484,19.6299991607666,19.6749992370605,1175400,11.015007019043
"2004-02-05",19.7000007629395,20.0049991607666,19.7000007629395,19.8999996185303,1198800,11.1409702301025
"2004-02-06",19.8700008392334,20.1499996185303,19.8700008392334,20.1299991607666,1534000,11.2697324752808
"2004-02-09",20.2399997711182,20.7049999237061,20.1650009155273,20.6200008392334,1582800,11.5440616607666
"2004-02-10",20.5750007629395,20.8250007629395,20.4799995422363,20.75,1089000,11.6168394088745
"2004-02-11",20.7999992370605,21.2950000762939,20.7250003814697,21.2800006866455,1199400,11.9135704040527
"2004-02-12",21.2999992370605,21.5,21.1499996185303,21.4050006866455,1504800,11.9835424423218
"2004-02-13",21.4099998474121,21.4699993133545,21.125,21.1350002288818,1356600,11.8323822021484
"2004-02-17",21.2749996185303,21.4500007629395,21.2749996185303,21.4249992370605,1223000,11.9947385787964
"2004-02-18",21.4249992370605,21.4500007629395,21.0550003051758,21.2800006866455,1012600,11.9135704040527
"2004-02-19",21.3500003814697,21.8500003814697,21.3500003814697,21.5200004577637,1215200,12.0479221343994
"2004-02-20",21.6000003814697,21.6499996185303,21,21.2900009155273,1051200,11.9191637039185
"2004-02-23",21.4150009155273,21.4950008392334,21.3500003814697,21.4300003051758,682000,11.997540473938
"2004-02-24",21.4300003051758,21.5,21.2999992370605,21.4200000762939,1633400,11.9919385910034
"2004-02-25",21.4699993133545,21.6749992370605,21.375,21.6749992370605,1125800,12.1347045898438
"2004-02-26",21.6000003814697,21.6299991607666,21.3999996185303,21.5249996185303,1244000,12.0507249832153
"2004-02-27",21,21.3150005340576,20.6550006866455,21.1749992370605,2515000,11.8547782897949
"2004-03-01",21.1350002288818,21.5799999237061,21.1200008392334,21.3250007629395,1261800,11.9387531280518
"2004-03-02",21.3250007629395,21.4500007629395,21.0450000762939,21.1350002288818,1339400,11.8323822021484
"2004-03-03",21.0849990844727,21.1200008392334,20.8649997711182,20.9950008392334,825800,11.7540044784546
"2004-03-04",21.0450000762939,21.0599994659424,20.4950008392334,20.8799991607666,3304000,11.6896209716797
"2004-03-05",20.8850002288818,21.0049991607666,20.6650009155273,20.7849998474121,981000,11.6364402770996
"2004-03-08",20.7000007629395,21.0599994659424,20.7000007629395,20.7749996185303,1226000,11.6308393478394
"2004-03-09",20.7099990844727,20.8349990844727,20.2999992370605,20.5049991607666,2413200,11.4796800613403
"2004-03-10",20.5599994659424,20.5750007629395,19.875,19.9300003051758,1103200,11.1577672958374
"2004-03-11",19.6849994659424,20.0200004577637,19.5499992370605,19.7900009155273,1497600,11.2030591964722
"2004-03-12",19.8449993133545,20.1450004577637,19.7950000762939,20,1092600,11.3219327926636
"2004-03-15",20.0249996185303,20.0750007629395,19.5550003051758,19.5949993133545,1616000,11.0926647186279
"2004-03-16",19.8349990844727,19.9249992370605,19.4050006866455,19.7150001525879,1201000,11.1605987548828
"2004-03-17",19.7150001525879,19.9850006103516,19.6800003051758,19.8999996185303,1039400,11.2653255462646
"2004-03-18",19.8999996185303,19.8999996185303,19.4099998474121,19.6200008392334,1228800,11.106819152832
"2004-03-19",19.6200008392334,19.9950008392334,19.5599994659424,19.7600002288818,1174200,11.1860761642456
"2004-03-22",19.7600002288818,19.7600002288818,19.3150005340576,19.5049991607666,1044000,11.0417175292969
"2004-03-23",20.0750007629395,21.5149993896484,20.0750007629395,20.5949993133545,3661600,11.6587610244751
"2004-03-24",20.4699993133545,20.6200008392334,20.2199993133545,20.3449993133545,1330000,11.5172386169434
"2004-03-25",20.4099998474121,21.1749992370605,20.375,21.0450000762939,1873800,11.9135103225708
"2004-03-26",21.0450000762939,21.0450000762939,20.7999992370605,20.9200000762939,1205000,11.8427419662476
"2004-03-29",21.1749992370605,21.4950008392334,21.1000003814697,21.2999992370605,1426400,12.0578660964966
"2004-03-30",21.3500003814697,21.3950004577637,21.25,21.3500003814697,1419000,12.086163520813
"2004-03-31",21.4249992370605,21.4249992370605,21.1599998474121,21.3400001525879,1653400,12.0805063247681
"2004-04-01",21.5,21.5750007629395,21.3500003814697,21.375,1463800,12.1003198623657
"2004-04-02",21.7000007629395,21.9500007629395,21.6100006103516,21.8299999237061,1577200,12.357892036438
"2004-04-05",21.25,21.5949993133545,21.25,21.5699996948242,1696000,12.2107076644897
"2004-04-06",21.5750007629395,21.7900009155273,21.4699993133545,21.7150001525879,1375600,12.2927932739258
"2004-04-07",21.7150001525879,21.8500003814697,21.5450000762939,21.6450004577637,938200,12.2531642913818
"2004-04-08",21.8400001525879,21.9249992370605,21.4750003814697,21.6149997711182,713800,12.2361812591553
"2004-04-12",21.5949993133545,21.9500007629395,21.5949993133545,21.7649993896484,686000,12.321099281311
"2004-04-13",21.875,21.9249992370605,21.3250007629395,21.4150009155273,752400,12.1229610443115
"2004-04-14",21.4150009155273,21.5650005340576,21.2999992370605,21.3999996185303,1053600,12.1144723892212
"2004-04-15",21.4249992370605,21.5550003051758,21.2800006866455,21.375,720800,12.1003198623657
"2004-04-16",21.4750003814697,21.5200004577637,21.2749996185303,21.4799995422363,795200,12.1597595214844
"2004-04-19",21.4799995422363,21.6499996185303,21.3999996185303,21.6100006103516,736600,12.2333507537842
"2004-04-20",21.5900001525879,21.7950000762939,21.2000007629395,21.2099990844727,646400,12.0069160461426
"2004-04-21",21.1800003051758,21.2350006103516,20.9500007629395,21.1499996185303,713600,11.9729518890381
"2004-04-22",21.1499996185303,22,21.0949993133545,21.9850006103516,1072800,12.4456386566162
"2004-04-23",21.8999996185303,22.0499992370605,21.7099990844727,21.9249992370605,1216800,12.4116697311401
"2004-04-26",21.9650001525879,22.0200004577637,21.8349990844727,21.8999996185303,595000,12.3975210189819
"2004-04-27",21.6350002288818,21.7250003814697,21.2000007629395,21.6399993896484,1812200,12.2503318786621
"2004-04-28",21.6000003814697,21.6000003814697,21.1000003814697,21.3549995422363,1167400,12.088996887207
"2004-04-29",21.3549995422363,21.4500007629395,20.9850006103516,21.1299991607666,1415400,11.9616250991821
"2004-04-30",21.6499996185303,21.7749996185303,21.2099990844727,21.2849998474121,2122400,12.049373626709
"2004-05-03",21.375,21.5499992370605,21.125,21.5,1291200,12.1710815429688
"2004-05-04",21.625,22.2950000762939,21.6000003814697,22.1000003814697,2750000,12.5107364654541
"2004-05-05",22.1900005340576,22.5599994659424,22.0100002288818,22.1100006103516,2078600,12.5163984298706
"2004-05-06",22.1200008392334,22.1849994659424,21.7700004577637,21.9449996948242,1057600,12.4230031967163
"2004-05-07",21.9449996948242,22.0249996185303,21.6100006103516,21.6299991607666,1968800,12.2446784973145
"2004-05-10",21.6299991607666,21.7800006866455,21.2649993896484,21.4050006866455,1483400,12.1173028945923
"2004-05-11",21.4750003814697,22.0249996185303,21.4750003814697,21.9850006103516,1605400,12.4456386566162
"2004-05-12",21.9500007629395,22.0450000762939,21.7250003814697,22.0300006866455,2466800,12.4711112976074
"2004-05-13",22.0349998474121,22.5049991607666,22.0349998474121,22.4500007629395,1447600,12.708869934082
"2004-05-14",22.3500003814697,22.4850006103516,22.1749992370605,22.3150005340576,1146000,12.6324472427368
"2004-05-17",22.2999992370605,22.2999992370605,21.8250007629395,21.9349994659424,1286400,12.4173345565796
"2004-05-18",22,22.2399997711182,21.9500007629395,22.1949996948242,1057600,12.5645198822021
"2004-05-19",22.3199996948242,22.9400005340576,22.3199996948242,22.4799995422363,2217000,12.7258577346802
"2004-05-20",22.5049991607666,22.6000003814697,22.2649993896484,22.3700008392334,1810600,12.6635828018188
"2004-05-21",22.4950008392334,22.7999992370605,22.4449996948242,22.6299991607666,1378000,12.8107671737671
"2004-05-24",22.7000007629395,22.9899997711182,22.6350002288818,22.8150005340576,992000,12.9154977798462
"2004-05-25",22.8549995422363,23.2549991607666,22.6749992370605,23.1849994659424,1378000,13.1249513626099
"2004-05-26",23.1800003051758,23.2150001525879,23.125,23.1700000762939,1357600,13.1164684295654
"2004-05-27",23.1749992370605,23.3349990844727,23.0650005340576,23.1000003814697,1739200,13.0768365859985
"2004-05-28",23.1399993896484,23.2000007629395,22.8899993896484,23.1700000762939,1444400,13.1164684295654
"2004-06-01",23.1700000762939,23.3250007629395,22.9899997711182,23.1149997711182,1462800,13.0853290557861
"2004-06-02",23.25,23.2600002288818,23.0949993133545,23.1399993896484,1585000,13.0994777679443
"2004-06-03",23.1499996185303,23.1700000762939,22.7450008392334,22.7800006866455,1151400,12.8956842422485
"2004-06-04",22.9349994659424,23.125,22.7600002288818,22.8500003814697,985000,12.9353151321411
"2004-06-07",22.9750003814697,23.1849994659424,22.8999996185303,23.1350002288818,964000,13.0966463088989
"2004-06-08",23.0100002288818,23.3050003051758,22.8850002288818,23.2950000762939,1004800,13.1872243881226
"2004-06-09",23.2950000762939,23.4850006103516,23.1650009155273,23.2900009155273,1502400,13.1843976974487
"2004-06-10",23.3899993896484,23.3950004577637,22.9750003814697,23.1599998474121,1025000,13.110803604126
"2004-06-14",22.9099998474121,22.9099998474121,22.2700004577637,22.2749996185303,1849400,12.7307367324829
"2004-06-15",22.3500003814697,22.3999996185303,22.0599994659424,22.2199993133545,2158600,12.6993026733398
"2004-06-16",22.2749996185303,22.2749996185303,21.6499996185303,21.9899997711182,2281400,12.5678558349609
"2004-06-17",22.0249996185303,22.0249996185303,21.7749996185303,21.8400001525879,1318600,12.4821252822876
"2004-06-18",21.8500003814697,22.0349998474121,21.7000007629395,21.9099998474121,1480200,12.5221290588379
"2004-06-21",21.9249992370605,21.9249992370605,21.6100006103516,21.7250003814697,1897000,12.4164009094238
"2004-06-22",21.7800006866455,21.9400005340576,21.5400009155273,21.75,2146400,12.4306879043579
"2004-06-23",21.7900009155273,22.2350006103516,21.7000007629395,22.1800003051758,1093000,12.6764402389526
"2004-06-24",22.2150001525879,22.4249992370605,22.1100006103516,22.2999992370605,1015600,12.7450275421143
"2004-06-25",22.4099998474121,22.6800003051758,22.3899993896484,22.6800003051758,1332400,12.9622030258179
"2004-06-28",22.8400001525879,23.0499992370605,22.6749992370605,22.7700004577637,1953600,13.0136470794678
"2004-06-29",22.7399997711182,23.1749992370605,22.7150001525879,23.1049995422363,846000,13.2051067352295
"2004-06-30",23.0499992370605,23.2600002288818,23.0049991607666,23.1149997711182,1457600,13.2108211517334
"2004-07-01",23.1650009155273,23.1650009155273,22.6900005340576,22.7800006866455,1364200,13.0193557739258
"2004-07-02",22.7250003814697,22.7450008392334,22.4599990844727,22.4699993133545,1209600,12.8421869277954
"2004-07-06",22.4750003814697,22.6499996185303,22.4249992370605,22.5049991607666,1507200,12.8621873855591
"2004-07-07",22.5,22.6100006103516,22.3600006103516,22.4699993133545,1153800,12.8421869277954
"2004-07-08",22.4699993133545,22.5200004577637,22.1949996948242,22.2000007629395,897600,12.6878747940063
"2004-07-09",22.3099994659424,22.4500007629395,22.1849994659424,22.3899993896484,1342200,12.7964639663696
"2004-07-12",22.3999996185303,22.6000003814697,22.2849998474121,22.5300006866455,1107800,12.8764762878418
"2004-07-13",22.5799999237061,22.5949993133545,22.4400005340576,22.4950008392334,670400,12.8564710617065
"2004-07-14",22.4950008392334,22.5699996948242,22.2549991607666,22.4899997711182,691800,12.853611946106
"2004-07-15",22.4650001525879,22.6749992370605,22.4650001525879,22.5100002288818,611400,12.8650512695312
"2004-07-16",22.6350002288818,22.7150001525879,22.4950008392334,22.5049991607666,679200,12.8621873855591
"2004-07-19",22.5249996185303,22.5249996185303,22.2549991607666,22.3500003814697,703600,12.7735986709595
"2004-07-20",22.2999992370605,22.4249992370605,22.1849994659424,22.3999996185303,718200,12.802173614502
"2004-07-21",22.4249992370605,22.4899997711182,21.9850006103516,22.0599994659424,723400,12.6078538894653
"2004-07-22",22.0249996185303,22.0750007629395,21.5249996185303,21.8400001525879,934600,12.4821252822876
"2004-07-23",21.7900009155273,21.8999996185303,21.5650005340576,21.7950000762939,598400,12.4564046859741
"2004-07-26",21.7299995422363,21.7900009155273,21.2000007629395,21.3950004577637,909400,12.2277946472168
"2004-07-27",21.4500007629395,21.7450008392334,21.2649993896484,21.6550006866455,758000,12.3763875961304
"2004-07-28",21.6550006866455,22.1000003814697,21.4500007629395,22.0599994659424,1088000,12.6078538894653
"2004-07-29",22.0599994659424,22.3850002288818,22.0349998474121,22.3299999237061,671400,12.7621717453003
"2004-07-30",22.5750007629395,22.6499996185303,22.1849994659424,22.3400001525879,1105200,12.7678890228271
"2004-08-02",22.375,22.6499996185303,22.1800003051758,22.5750007629395,910200,12.902193069458
"2004-08-03",22.5849990844727,22.5849990844727,22.3199996948242,22.4300003051758,844800,12.8193235397339
"2004-08-04",22.3649997711182,22.5300006866455,22.1700000762939,22.4599990844727,1028600,12.8364686965942
"2004-08-05",22.5149993896484,22.5149993896484,21.7049999237061,21.7950000762939,1334800,12.4564046859741
"2004-08-06",21.7000007629395,21.75,21.0949993133545,21.2600002288818,898000,12.1506395339966
"2004-08-09",21.2649993896484,21.5650005340576,21.2649993896484,21.5100002288818,621400,12.2935209274292
"2004-08-10",21.5599994659424,21.9650001525879,21.5599994659424,21.9099998474121,679800,12.5221290588379
"2004-08-11",21.9150009155273,21.9950008392334,21.6749992370605,21.8999996185303,732400,12.5164165496826
"2004-08-12",21.9249992370605,21.9249992370605,21.5249996185303,21.6499996185303,531200,12.373532295227
"2004-08-13",21.6800003051758,21.75,21.3199996948242,21.4599990844727,427800,12.264946937561
"2004-08-16",21.5,22.1650009155273,21.5,22.0599994659424,580800,12.6078538894653
"2004-08-17",22.1149997711182,22.3349990844727,22.1000003814697,22.1849994659424,622400,12.6793003082275
"2004-08-18",22.0750007629395,22.4950008392334,21.9799995422363,22.4599990844727,622600,12.8364686965942
"2004-08-19",22.3600006103516,22.3999996185303,22.1200008392334,22.2900009155273,470200,12.7393054962158
"2004-08-20",22.2900009155273,22.5249996185303,22.2549991607666,22.5,545600,12.8593263626099
"2004-08-23",22.5,22.6499996185303,22.4249992370605,22.6350002288818,890000,12.936484336853
"2004-08-24",22.6900005340576,23.0949993133545,22.6749992370605,23.0499992370605,1339800,13.1736717224121
"2004-08-25",23.0499992370605,23.2099990844727,22.8500003814697,23.1949996948242,1018200,13.2565393447876
"2004-08-26",23.2000007629395,23.4750003814697,23.1450004577637,23.4150009155273,910600,13.3822708129883
"2004-08-27",23.2000007629395,23.2999992370605,23.0400009155273,23.1399993896484,811400,13.2251043319702
"2004-08-30",23.1399993896484,23.375,23.0799999237061,23.0900001525879,861800,13.1965293884277
"2004-08-31",23.2000007629395,23.2649993896484,23,23.2649993896484,1334800,13.2965469360352
"2004-09-01",23.3199996948242,23.3850002288818,23.1849994659424,23.25,1078800,13.2879734039307
"2004-09-02",23.3250007629395,23.5550003051758,23.3050003051758,23.3799991607666,1478400,13.3622694015503
"2004-09-03",23.3850002288818,23.4500007629395,23.2849998474121,23.2849998474121,807200,13.3079767227173
"2004-09-07",23.4750003814697,23.5949993133545,23.3999996185303,23.5100002288818,799800,13.4365720748901
"2004-09-08",23.5300006866455,23.5300006866455,23.2049999237061,23.2649993896484,984200,13.2965469360352
"2004-09-09",23.2000007629395,23.4200000762939,23.2000007629395,23.3899993896484,667000,13.3679876327515
"2004-09-10",23.2000007629395,23.3899993896484,23.0049991607666,23.2000007629395,1632000,13.2594003677368
"2004-09-13",23.0750007629395,23.2950000762939,23.0249996185303,23.2950000762939,874000,13.4411478042603
"2004-09-14",23.2950000762939,23.2950000762939,23.0300006866455,23.1200008392334,1073800,13.3401823043823
"2004-09-15",23.1650009155273,23.2749996185303,23.0499992370605,23.1650009155273,714200,13.3661460876465
"2004-09-16",23.1650009155273,23.5249996185303,23.1299991607666,23.4400005340576,1318000,13.5248174667358
"2004-09-17",23.4500007629395,23.4950008392334,23.3899993896484,23.4150009155273,982600,13.5103902816772
"2004-09-20",23.4200000762939,23.7000007629395,23.3799991607666,23.5300006866455,1099600,13.5767412185669
"2004-09-21",23.5049991607666,23.5450000762939,23.25,23.4650001525879,1075400,13.5392427444458
"2004-09-22",23.3999996185303,23.4099998474121,23.2399997711182,23.2700004577637,948800,13.4267292022705
"2004-09-23",23.2299995422363,23.2299995422363,22.8600006103516,22.9249992370605,1480200,13.2276611328125
"2004-09-24",22.9750003814697,23.2250003814697,22.9599990844727,23.1900005340576,816800,13.3805637359619
"2004-09-27",23.1900005340576,23.3500003814697,22.9750003814697,23.2450008392334,732800,13.4123001098633
"2004-09-28",23.2450008392334,23.4750003814697,23.2450008392334,23.4249992370605,1628600,13.5161600112915
"2004-09-29",23.4500007629395,23.6499996185303,23.3649997711182,23.5750007629395,1233800,13.6027116775513
"2004-09-30",23.5550003051758,23.7749996185303,23.5,23.7749996185303,1257200,13.7181177139282
"2004-10-01",23.7749996185303,23.9300003051758,23.6800003051758,23.8400001525879,849800,13.755615234375
"2004-10-04",23.9650001525879,24,23.8099994659424,23.9950008392334,814000,13.8450527191162
"2004-10-05",23.9599990844727,23.9899997711182,23.75,23.9099998474121,412600,13.7960004806519
"2004-10-06",23.875,24.2649993896484,23.875,24.2350006103516,791000,13.9835319519043
"2004-10-07",24.2350006103516,24.2350006103516,23.9099998474121,23.9750003814697,639000,13.8335075378418
"2004-10-08",23.9799995422363,24.0049991607666,23.6800003051758,23.8700008392334,815400,13.772931098938
"2004-10-11",23.8999996185303,24.0699996948242,23.7900009155273,23.8449993133545,479200,13.7585010528564
"2004-10-12",23.8250007629395,23.8299999237061,23.3400001525879,23.3999996185303,1160800,13.5017366409302
"2004-10-13",23.5750007629395,23.5750007629395,22.6399993896484,22.7900009155273,2147400,13.14976978302
"2004-10-14",22.8349990844727,22.9349994659424,22.7649993896484,22.8050003051758,761200,13.1584234237671
"2004-10-15",22.875,22.9750003814697,22.7749996185303,22.8549995422363,1035400,13.187273979187
"2004-10-18",22.8050003051758,23.0400009155273,22.6650009155273,22.9050006866455,865600,13.216121673584
"2004-10-19",22.9799995422363,23.1550006866455,22.5450000762939,22.6350002288818,879600,13.0603351593018
"2004-10-20",22.5100002288818,22.9950008392334,22.5,22.8950004577637,815000,13.2103519439697
"2004-10-21",22.8950004577637,23,22.625,22.8850002288818,939200,13.2045822143555
"2004-10-22",22.8999996185303,23.0750007629395,22.6700000762939,22.6849994659424,1030800,13.089186668396
"2004-10-25",22.6900005340576,22.7749996185303,22.5,22.6149997711182,808600,13.048791885376
"2004-10-26",22.7250003814697,22.75,22.4500007629395,22.6650009155273,1131400,13.0776443481445
"2004-10-27",22.7000007629395,22.8600006103516,22.4300003051758,22.7250003814697,1138200,13.1122579574585
"2004-10-28",22.7299995422363,22.7999992370605,22.5450000762939,22.5650005340576,1420000,13.019947052002
"2004-10-29",22.9899997711182,23.9699993133545,22.9349994659424,23.7350006103516,2897200,13.6950302124023
"2004-11-01",23.8600006103516,23.8799991607666,23.5,23.6000003814697,1077400,13.6171388626099
"2004-11-02",23.7250003814697,23.9449996948242,23.4699993133545,23.4899997711182,953200,13.5536642074585
"2004-11-03",23.7250003814697,24.2700004577637,23.7250003814697,23.9549999237061,1744200,13.8219661712646
"2004-11-04",23.9599990844727,24.4599990844727,23.9249992370605,24.4549999237061,1569600,14.1104726791382
"2004-11-05",24.5,24.7049999237061,24.4050006866455,24.6849994659424,1025200,14.2431726455688
"2004-11-08",24.6849994659424,24.9449996948242,24.625,24.8250007629395,998400,14.3239574432373
"2004-11-09",24.8199996948242,25.125,24.7549991607666,25.0249996185303,925400,14.4393587112427
"2004-11-10",24.9500007629395,25.2049999237061,24.875,25.0100002288818,787200,14.4307050704956
"2004-11-11",25.0100002288818,25.4500007629395,24.9249992370605,25.3899993896484,1003200,14.6499624252319
"2004-11-12",25,25.5400009155273,25,25.5200004577637,1259000,14.7249774932861
"2004-11-15",25.5,25.5750007629395,25.1849994659424,25.2700004577637,738800,14.5807256698608
"2004-11-16",25.3600006103516,25.4200000762939,25.0200004577637,25.0550003051758,1369600,14.4566621780396
"2004-11-17",25.1800003051758,25.7049999237061,25.1800003051758,25.5149993896484,1365200,14.722092628479
"2004-11-18",25.6000003814697,26.0849990844727,25.5750007629395,26,1186600,15.0019330978394
"2004-11-19",25.7749996185303,25.8250007629395,25.5,25.7000007629395,935200,14.8288354873657
"2004-11-22",25.5499992370605,26.1700000762939,25.5249996185303,26.1700000762939,1121800,15.1000204086304
"2004-11-23",26.2250003814697,26.6700000762939,26.1650009155273,26.6700000762939,2025600,15.3885135650635
"2004-11-24",26.75,26.9400005340576,26.6000003814697,26.75,1432000,15.4346761703491
"2004-11-26",26.6350002288818,27.0300006866455,26.6350002288818,26.9400005340576,583200,15.5443162918091
"2004-11-29",26.8649997711182,26.9899997711182,26.5249996185303,26.9150009155273,1025800,15.5298843383789
"2004-11-30",26.9500007629395,27.3299999237061,26.8950004577637,27.1900005340576,1628200,15.6885643005371
"2004-12-01",27.2749996185303,27.375,27.0300006866455,27.1650009155273,1123200,15.6741304397583
"2004-12-02",27.125,27.2999992370605,26.9500007629395,26.9500007629395,1243400,15.5500745773315
"2004-12-03",26.75,27.1000003814697,26.7150001525879,27.0100002288818,1141000,15.5846967697144
"2004-12-06",26.8250007629395,27.1499996185303,26.7250003814697,27.1149997711182,1007600,15.64528465271
