"Index","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2003-12-17",51.5499992370605,52.1699981689453,51.3899993896484,52.1699981689453,52600,33.1118240356445
"2003-12-18",52.1699981689453,52.5999984741211,51.939998626709,52.3400001525879,32600,33.2197265625
"2003-12-19",52.0900001525879,52.3199996948242,51.4099998474121,52.2700004577637,60200,33.1752853393555
"2003-12-22",52.1699981689453,52.2200012207031,51.5999984741211,51.8400001525879,34300,32.9023895263672
"2003-12-23",51.9599990844727,52.0999984741211,51.7700004577637,51.9599990844727,33200,32.9785499572754
"2003-12-24",52.0499992370605,52.0499992370605,51.75,51.8699989318848,13000,32.9214210510254
"2003-12-26",51.7999992370605,52.2999992370605,51.7999992370605,52.1800003051758,17700,33.1181640625
"2003-12-29",52.25,53.2299995422363,52.1199989318848,53.2299995422363,42100,33.7846031188965
"2003-12-30",53.1300010681152,53.5699996948242,52.9599990844727,53.5299987792969,15500,33.9750099182129
"2003-12-31",53.6300010681152,53.6300010681152,53.1100006103516,53.1100006103516,17500,33.7084350585938
"2004-01-02",53.1500015258789,54.0499992370605,53.0299987792969,53.9900016784668,85500,34.2669639587402
"2004-01-05",54,56.8499984741211,54,56.8499984741211,101900,36.0821838378906
"2004-01-06",56.8499984741211,57.6699981689453,56.8400001525879,57.25,101500,36.3360481262207
"2004-01-07",57.25,58.1399993896484,57.1599998474121,58,77800,36.8120651245117
"2004-01-08",58.1500015258789,58.1500015258789,57.3800010681152,57.9700012207031,62400,36.7930335998535
"2004-01-09",57.8499984741211,57.9900016784668,57.5299987792969,57.5999984741211,41900,36.5581970214844
"2004-01-12",57.7000007629395,58.7799987792969,57.4000015258789,58.7000007629395,78000,37.2563438415527
"2004-01-13",58.9500007629395,59.5,58.6199989318848,58.9000015258789,44200,37.3832893371582
"2004-01-14",58.9000015258789,58.9000015258789,55.7999992370605,56.4799995422363,406800,35.847339630127
"2004-01-15",56.5,56.5800018310547,56.060001373291,56.1300010681152,101900,35.6251983642578
"2004-01-16",56.2299995422363,56.3499984741211,56.1699981689453,56.1699981689453,64800,35.6505889892578
"2004-01-20",56.1699981689453,56.6100006103516,56.1399993896484,56.25,82000,35.7013740539551
"2004-01-21",56.25,57.189998626709,56.1599998474121,56.8899993896484,115700,36.1075706481934
"2004-01-22",57,57.6399993896484,56.1500015258789,57.6100006103516,167200,36.5645561218262
"2004-01-23",57.75,59.9599990844727,57.75,59.25,138200,37.6054458618164
"2004-01-26",59.0499992370605,59.1699981689453,57.25,58.5099983215332,102000,37.1357765197754
"2004-01-27",58.6300010681152,59.7200012207031,58.3499984741211,59.7200012207031,91600,37.903736114502
"2004-01-28",59.9000015258789,60.3199996948242,57.5,57.6100006103516,103300,36.5645561218262
"2004-01-29",57.2099990844727,57.4900016784668,56.7900009155273,57.3899993896484,87600,36.4249114990234
"2004-01-30",57.25,58.2999992370605,57.0800018310547,58.0200004577637,57200,36.8247604370117
"2004-02-02",60.9000015258789,61.7000007629395,59.8400001525879,60.0200004577637,363500,38.0941429138184
"2004-02-03",60.0200004577637,60.9000015258789,59.7200012207031,60.2999992370605,158000,38.2718620300293
"2004-02-04",60.310001373291,60.310001373291,58.4000015258789,58.4000015258789,96100,37.0659523010254
"2004-02-05",58.4000015258789,58.4000015258789,57.5200004577637,58.1500015258789,54300,36.9072761535645
"2004-02-06",58,60.0800018310547,57.6699981689453,60.0200004577637,56200,38.0941429138184
"2004-02-09",59,59.8199996948242,58.2700004577637,59.2200012207031,222900,37.5863990783691
"2004-02-10",59.2999992370605,59.8499984741211,59.2200012207031,59.8499984741211,63800,37.9862480163574
"2004-02-11",59.75,60.2299995422363,59.5999984741211,60,78500,38.0814514160156
"2004-02-12",60,60,59.5400009155273,59.5499992370605,30500,37.7958488464355
"2004-02-13",59.4500007629395,59.6500015258789,58.6500015258789,58.7400016784668,50000,37.2817497253418
"2004-02-17",58.8899993896484,60.6500015258789,58.8899993896484,59.8899993896484,61300,38.0116386413574
"2004-02-18",60,60.3499984741211,59.9599990844727,60.1399993896484,65900,38.1703109741211
"2004-02-19",60.1399993896484,60.7200012207031,60,60.2200012207031,76800,38.2210693359375
"2004-02-20",60.2200012207031,60.2400016784668,59.25,59.2599983215332,74400,37.6117858886719
"2004-02-23",59.3600006103516,59.4300003051758,58.6300010681152,58.8400001525879,40300,37.34521484375
"2004-02-24",58.4500007629395,58.6300010681152,57.8600006103516,58.2700004577637,66400,36.9834480285645
"2004-02-25",58.4199981689453,58.6100006103516,57.9000015258789,58.2999992370605,98800,37.0024833679199
"2004-02-26",58.4500007629395,59.689998626709,58.25,59.5999984741211,73900,37.8275833129883
"2004-02-27",59.5400009155273,60,59.2799987792969,59.5,60500,37.7640953063965
"2004-03-01",59.6500015258789,60.9900016784668,59.6500015258789,60.3199996948242,40200,38.2845573425293
"2004-03-02",60.2200012207031,61.6399993896484,60.2200012207031,61.0900001525879,99500,38.7732620239258
"2004-03-03",61.0900001525879,61.5999984741211,60.7400016784668,61.2700004577637,54700,38.8875160217285
"2004-03-04",61.3899993896484,61.75,61.0999984741211,61.25,63600,38.8748168945312
"2004-03-05",61,62.3400001525879,61,61.5,52300,39.1934623718262
"2004-03-08",61.5999984741211,62.2400016784668,61.5900001525879,62.0099983215332,64300,39.518497467041
"2004-03-09",61.8600006103516,61.8600006103516,60.9300003051758,61.060001373291,87400,38.9130401611328
"2004-03-10",61.310001373291,61.310001373291,60.8899993896484,61.0499992370605,51600,38.9067001342773
"2004-03-11",60.9300003051758,60.9300003051758,59,59.2700004577637,38000,37.7723007202148
"2004-03-12",59.3899993896484,61.0499992370605,59.25,60.2599983215332,55200,38.4032325744629
"2004-03-15",60.3800010681152,60.3800010681152,59.5,59.5,20900,37.9188690185547
"2004-03-16",59.5999984741211,60.2200012207031,59.5999984741211,60,31100,38.2375183105469
"2004-03-17",60,60.7999992370605,60,60.7099990844727,19900,38.6899948120117
"2004-03-18",60.7099990844727,60.7599983215332,60.1599998474121,60.7099990844727,26900,38.6899948120117
"2004-03-19",60.560001373291,61.189998626709,60.4500007629395,60.9000015258789,28600,38.8111038208008
"2004-03-22",60.7000007629395,60.7999992370605,59.8600006103516,60,50200,38.2375183105469
"2004-03-23",60.0999984741211,60.0999984741211,59.4599990844727,59.9099998474121,80700,38.1801795959473
"2004-03-24",59.6599998474121,59.7400016784668,59.2000007629395,59.5499992370605,55200,37.9507484436035
"2004-03-25",59.5499992370605,59.8499984741211,59.060001373291,59.5999984741211,101500,37.9826164245605
"2004-03-26",59.5999984741211,60.0900001525879,59.3600006103516,60,35100,38.2375183105469
"2004-03-29",60,60.9000015258789,59.810001373291,60.8600006103516,26100,38.7855987548828
"2004-03-30",60.7000007629395,61.2999992370605,60.4099998474121,60.4099998474121,31100,38.4988250732422
"2004-03-31",60.560001373291,61.4000015258789,60.5299987792969,61.1699981689453,38400,38.9831390380859
"2004-04-01",62.1199989318848,66.9300003051758,62.1199989318848,66,305900,42.0612754821777
"2004-04-02",65.9499969482422,65.9499969482422,64.8499984741211,65,199900,41.4239845275879
"2004-04-05",65,65,63.9500007629395,64.0999984741211,187500,40.8504180908203
"2004-04-06",64.0999984741211,64.8300018310547,64.0899963378906,64.3899993896484,82300,41.0352363586426
"2004-04-07",64.2399978637695,64.7799987792969,63.9199981689453,63.9199981689453,82800,40.7357177734375
"2004-04-08",64.0699996948242,64.629997253418,63.0999984741211,63.0999984741211,78800,40.2131271362305
"2004-04-12",63.1100006103516,64.2099990844727,63.0900001525879,63.9000015258789,54600,40.7229804992676
"2004-04-13",64.0500030517578,64.0500030517578,62.25,62.2599983215332,46500,39.6778144836426
"2004-04-14",62.1599998474121,62.5900001525879,61.4599990844727,61.4700012207031,41300,39.1743507385254
"2004-04-15",61.5099983215332,62,61.0800018310547,62,35000,39.5121040344238
"2004-04-16",62.5,63.5,62.4799995422363,63.5,67400,40.4680480957031
"2004-04-19",63.3800010681152,63.3899993896484,61.7400016784668,61.7400016784668,57200,39.3464126586914
"2004-04-20",62.1399993896484,63.0999984741211,61.6100006103516,62.3699989318848,89400,39.747917175293
"2004-04-21",62.3699989318848,62.3699989318848,60.9599990844727,61.3499984741211,131100,39.0978660583496
"2004-04-22",61.3499984741211,62.4199981689453,61.3499984741211,62.4000015258789,66700,39.7670249938965
"2004-04-23",62.2799987792969,62.2799987792969,61.1800003051758,61.25,57800,39.0341529846191
"2004-04-26",61.25,62.189998626709,61.2200012207031,61.9300003051758,38300,39.4675025939941
"2004-04-27",61.7999992370605,62.75,61.7799987792969,62.4099998474121,34900,39.7733879089355
"2004-04-28",62.310001373291,62.310001373291,61.5,61.689998626709,77600,39.3145446777344
"2004-04-29",61.5900001525879,62.6199989318848,61.5,62,41400,39.5121040344238
"2004-04-30",61.8800010681152,62.6199989318848,61.5200004577637,62.2000007629395,73300,39.6395721435547
"2004-05-03",62.0999984741211,62.9700012207031,61.7099990844727,62.5099983215332,62200,39.8371353149414
"2004-05-04",62.3600006103516,63.560001373291,62.2400016784668,63.3400001525879,82900,40.3660621643066
"2004-05-05",63.2400016784668,63.2700004577637,62.560001373291,62.560001373291,64500,39.8690071105957
"2004-05-06",62.4599990844727,62.4599990844727,61.6500015258789,61.6500015258789,62300,39.2890701293945
"2004-05-07",61.5499992370605,61.8199996948242,59.8800010681152,59.8800010681152,40500,38.1610641479492
"2004-05-10",59.7799987792969,59.7799987792969,58.939998626709,59.2000007629395,96400,37.7276954650879
"2004-05-11",59.2000007629395,59.2599983215332,58.6699981689453,58.7900009155273,90600,37.4664039611816
"2004-05-12",58.75,58.7799987792969,58,58.75,87700,37.4409065246582
"2004-05-13",58.75,59.4500007629395,58.7000007629395,58.7299995422363,53500,37.4281692504883
"2004-05-14",58.6300010681152,59.1199989318848,58.2900009155273,58.6300010681152,55500,37.3644409179688
"2004-05-17",58.6300010681152,58.6300010681152,57.7999992370605,57.9500007629395,34100,36.9310646057129
"2004-05-18",58.0499992370605,58.75,58.0400009155273,58.4300003051758,26300,37.2369766235352
"2004-05-19",58.6800003051758,59.9099998474121,58.6599998474121,58.75,76700,37.4409065246582
"2004-05-20",58.7000007629395,59.2200012207031,58.7000007629395,59.0800018310547,36800,37.6512184143066
"2004-05-21",58.9799995422363,59.439998626709,58.8400001525879,59.1599998474121,53100,37.7021980285645
"2004-05-24",59.2599983215332,60.6800003051758,59.2299995422363,60.25,48600,38.3968391418457
"2004-05-25",60.1500015258789,60.810001373291,60,60.6399993896484,37800,38.6454086303711
"2004-05-26",60.5400009155273,62.1100006103516,60.5,61.560001373291,66600,39.2316970825195
"2004-05-27",61.4599990844727,62.9000015258789,61.189998626709,62.4300003051758,72100,39.7861442565918
"2004-05-28",62.1800003051758,63.0999984741211,62.0499992370605,63.0999984741211,48900,40.2131271362305
"2004-06-01",63.25,63.6500015258789,62.8600006103516,63.2000007629395,65200,40.2768592834473
"2004-06-02",63.3499984741211,64.4599990844727,63.25,64.129997253418,68300,40.8695602416992
"2004-06-03",63.7000007629395,63.7000007629395,63.1100006103516,63.3899993896484,39800,40.556037902832
"2004-06-04",63.5499992370605,64.5500030517578,63.5499992370605,64.5500030517578,55400,41.2981986999512
"2004-06-07",64.4499969482422,64.7099990844727,64.3000030517578,64.4400024414062,27600,41.2278289794922
"2004-06-08",64.5400009155273,65.1399993896484,64.5400009155273,64.8099975585938,45000,41.4645385742188
"2004-06-09",64.7099990844727,64.7099990844727,63.9300003051758,64.0400009155273,38100,40.9719009399414
"2004-06-10",63.939998626709,64.1500015258789,63.3899993896484,63.5699996948242,31100,40.6712112426758
"2004-06-14",63.4500007629395,63.4599990844727,62.6300010681152,62.6500015258789,27400,40.0826148986816
"2004-06-15",62.75,63.3499984741211,62.2000007629395,62.2000007629395,49700,39.7947158813477
"2004-06-16",62.25,62.9700012207031,61.7700004577637,62.0099983215332,55400,39.6731452941895
"2004-06-17",61.9099998474121,63.1100006103516,61.5099983215332,63,70000,40.3065338134766
"2004-06-18",63.0099983215332,63.4900016784668,62.2299995422363,62.25,48100,39.8266983032227
"2004-06-21",62.3499984741211,62.4799995422363,61.8800010681152,61.9300003051758,21500,39.6219635009766
"2004-06-22",61.9300003051758,62.3899993896484,61.310001373291,62.3899993896484,40500,39.9162521362305
"2004-06-23",62.2900009155273,62.5800018310547,61.810001373291,62.3800010681152,24900,39.9098625183105
"2004-06-24",62.2799987792969,62.9700012207031,62.0299987792969,62.2799987792969,37200,39.8458862304688
"2004-06-25",62.0999984741211,62.5,61.7000007629395,62.5,96500,39.9866409301758
"2004-06-28",62.5,62.6399993896484,62.1500015258789,62.5299987792969,24700,40.0058288574219
"2004-06-29",62.5400009155273,63.2200012207031,62.3400001525879,63.0499992370605,29500,40.3385276794434
"2004-06-30",62.9500007629395,64.3099975585938,62.9500007629395,63.8300018310547,48800,40.8375434875488
"2004-07-01",63.7999992370605,64.25,63.75,64.1500015258789,82800,41.0422782897949
"2004-07-02",64.0999984741211,65.8000030517578,63.9500007629395,65.129997253418,73300,41.6692733764648
"2004-07-06",65.129997253418,65.9400024414062,65.0500030517578,65.8000030517578,68700,42.0979309082031
"2004-07-07",65.7900009155273,65.7900009155273,64.8399963378906,65.0100021362305,160000,41.5925102233887
"2004-07-08",64.8899993896484,64.8899993896484,64.4499969482422,64.8000030517578,72800,41.4581565856934
"2004-07-09",64.75,64.8899993896484,64.5500030517578,64.8899993896484,35800,41.5157203674316
"2004-07-12",64.879997253418,65.2399978637695,64.4800033569336,64.870002746582,29400,41.5029258728027
"2004-07-13",64.870002746582,64.870002746582,64.6100006103516,64.7200012207031,98300,41.4069671630859
"2004-07-14",64.7200012207031,64.8000030517578,64.1999969482422,64.2099990844727,99700,41.0806655883789
"2004-07-15",64.1999969482422,64.25,63.5,63.5,37600,40.6264266967773
"2004-07-16",63.5099983215332,64.0699996948242,63.1599998474121,63.4900016784668,22200,40.6200256347656
"2004-07-19",63.4900016784668,63.4900016784668,61.689998626709,62.6599998474121,78400,40.0890121459961
"2004-07-20",63.7599983215332,65.4100036621094,63.2000007629395,64.6500015258789,165900,41.3621826171875
"2004-07-21",64.5999984741211,64.9499969482422,63.5999984741211,63.6599998474121,102000,40.7287788391113
"2004-07-22",63.4099998474121,63.4099998474121,62.0499992370605,62.0499992370605,84600,39.6987419128418
"2004-07-23",62.060001373291,62.6699981689453,61.5,62.5099983215332,105300,39.9930381774902
"2004-07-26",62.5,62.9500007629395,62.4000015258789,62.6699981689453,80400,40.0954093933105
"2004-07-27",62.7599983215332,62.9799995422363,62.5200004577637,62.689998626709,57000,40.1082038879395
"2004-07-28",62.7999992370605,62.810001373291,60.7999992370605,61.4799995422363,109100,39.3340721130371
"2004-07-29",61.5999984741211,62.5699996948242,61.5999984741211,62.5,41700,39.9866409301758
"2004-07-30",62.5,62.5,61.5299987792969,61.9500007629395,47300,39.6347732543945
"2004-08-02",61.8499984741211,62.8199996948242,61.810001373291,62.6800003051758,50500,40.1018104553223
"2004-08-03",62.7400016784668,63.0499992370605,62.4500007629395,62.9099998474121,73600,40.2489547729492
"2004-08-04",62.75,63.5099983215332,62.5499992370605,63.5099983215332,35500,40.6328392028809
"2004-08-05",63.4000015258789,63.5499992370605,62.0499992370605,63.060001373291,68100,40.3449096679688
"2004-08-06",62.939998626709,62.939998626709,61.0299987792969,61.5400009155273,42600,39.372444152832
"2004-08-09",61.6399993896484,61.6399993896484,60.6599998474121,60.7099990844727,47700,38.8414115905762
"2004-08-10",60.8300018310547,61.9300003051758,60.8300018310547,61.7200012207031,56600,39.4875946044922
"2004-08-11",61.5999984741211,62.9099998474121,61.1500015258789,62.2900009155273,57500,39.8522911071777
"2004-08-12",62.1699981689453,62.9000015258789,62.1699981689453,62.8699989318848,26500,40.2233543395996
"2004-08-13",62.75,62.8199996948242,61.4199981689453,61.560001373291,29000,39.3852272033691
"2004-08-16",61.6599998474121,63.8899993896484,61.5999984741211,63.7000007629395,52200,40.7543907165527
"2004-08-17",63.8199996948242,65.8000030517578,63.7400016784668,64.9700012207031,76500,41.5669021606445
"2004-08-18",64.75,64.7600021362305,64.1999969482422,64.629997253418,61900,41.3493728637695
"2004-08-19",64.5299987792969,64.5400009155273,63.6500015258789,63.7999992370605,71100,40.8183555603027
"2004-08-20",63.9000015258789,64.0699996948242,63.4500007629395,63.8800010681152,96100,40.8695602416992
"2004-08-23",63.9799995422363,64.9899978637695,63.9799995422363,64.9400024414062,37200,41.5477066040039
"2004-08-24",64.75,64.7600021362305,64.3199996948242,64.5899963378906,39300,41.3237915039062
"2004-08-25",64.5899963378906,66.3600006103516,64.5899963378906,65.6600036621094,41100,42.008373260498
"2004-08-26",65.9100036621094,67.5699996948242,65.9100036621094,67.2099990844727,58000,43.0000419616699
"2004-08-27",67.7099990844727,71.5899963378906,67.7099990844727,71.3099975585938,152900,45.6231498718262
"2004-08-30",70.0699996948242,74.2900009155273,70.0699996948242,73.7300033569336,258200,47.1714286804199
"2004-08-31",73.5999984741211,74.1999969482422,72.75,73.0899963378906,160600,46.9210662841797
"2004-09-01",73.3399963378906,74.25,72.8399963378906,73.7200012207031,87700,47.3255081176758
"2004-09-02",73.5699996948242,74.1600036621094,73.5699996948242,73.9899978637695,35800,47.4988250732422
"2004-09-03",73.8000030517578,74.9300003051758,73.7200012207031,74.8899993896484,74700,48.0766105651855
"2004-09-07",75,75.4400024414062,74.75,74.8199996948242,72300,48.0316696166992
"2004-09-08",74.8499984741211,75.5100021362305,74.6500015258789,74.9899978637695,81600,48.1407928466797
"2004-09-09",73.8000030517578,73.8000030517578,71.9300003051758,72.5699996948242,245600,46.5872535705566
"2004-09-10",72,74.3199996948242,72,73.5999984741211,235200,47.2484664916992
"2004-09-13",73.8000030517578,75.6999969482422,73.8000030517578,74.2099990844727,127900,47.6400718688965
"2004-09-14",74.2099990844727,75.1600036621094,74.1100006103516,74.3499984741211,63800,47.7299346923828
"2004-09-15",74.2399978637695,74.7900009155273,73.8600006103516,74.4300003051758,64400,47.7813034057617
"2004-09-16",74.2799987792969,75.5,74.2799987792969,74.7200012207031,86200,47.967456817627
"2004-09-17",74.4700012207031,76,74.4700012207031,74.5500030517578,59000,47.858341217041
"2004-09-20",74.3000030517578,75,74.3000030517578,74.7300033569336,65300,47.9738922119141
"2004-09-21",74.7300033569336,74.9700012207031,74.2900009155273,74.379997253418,59800,47.7492027282715
"2004-09-22",74.379997253418,74.4300003051758,73.5,73.5599975585938,34800,47.2227897644043
"2004-09-23",73.4100036621094,73.7699966430664,73,73.1699981689453,43800,46.9724273681641
"2004-09-24",73.1800003051758,74,73.1800003051758,73.4599990844727,40100,47.1585960388184
"2004-09-27",73.3099975585938,73.4000015258789,72.3300018310547,72.8899993896484,62800,46.7926979064941
"2004-09-28",72.8899993896484,72.8899993896484,71.9000015258789,72.3499984741211,140600,46.4460182189941
"2004-09-29",72.3499984741211,72.3499984741211,71.6500015258789,72.0199966430664,174200,46.2341613769531
"2004-09-30",72.120002746582,73.9599990844727,71.870002746582,73.4899978637695,123700,47.1778450012207
"2004-10-01",73.4899978637695,74.75,73.1999969482422,74.3399963378906,57200,47.7235374450684
"2004-10-04",74.4400024414062,75.3000030517578,74.4400024414062,74.5,93400,47.8262252807617
"2004-10-05",74.5,75.7200012207031,74.4800033569336,75.3300018310547,166800,48.3590660095215
"2004-10-06",75.2699966430664,75.8899993896484,74.3899993896484,74.8499984741211,81500,48.0509223937988
"2004-10-07",74.6999969482422,75,73.0800018310547,74.4300003051758,141600,47.7813034057617
"2004-10-08",74.3000030517578,74.3000030517578,71.6100006103516,71.8000030517578,152600,46.0929336547852
"2004-10-11",71.8099975585938,72.3600006103516,71.5400009155273,72.1600036621094,92000,46.3240432739258
"2004-10-12",72.0100021362305,72.0100021362305,70.8199996948242,71.8099975585938,98700,46.0993537902832
"2004-10-13",72.0500030517578,72.2799987792969,70.9599990844727,71.1500015258789,76400,45.6756744384766
"2004-10-14",71.1500015258789,71.1999969482422,70.0100021362305,70.5299987792969,94300,45.2776527404785
"2004-10-15",70.4100036621094,70.5,69.4499969482422,69.7900009155273,117000,44.8025779724121
"2004-10-18",69.8000030517578,70.6500015258789,69.25,69.3300018310547,105600,44.5072822570801
"2004-10-19",69.0800018310547,70.6999969482422,68.9000015258789,70.1100006103516,194300,45.0079956054688
"2004-10-20",69.9300003051758,70.370002746582,68.8300018310547,70.0899963378906,98200,44.9951858520508
"2004-10-21",69.9700012207031,71.3000030517578,69.9700012207031,71.25,116900,45.7398452758789
"2004-10-22",71.2099990844727,71.5999984741211,70.4499969482422,70.9400024414062,111800,45.5408592224121
"2004-10-25",70.1900024414062,70.8499984741211,69.9700012207031,70.4599990844727,135800,45.2327194213867
"2004-10-26",70.3300018310547,73.620002746582,70.3300018310547,72.8899993896484,120600,46.7926979064941
"2004-10-27",72.75,74.4000015258789,72.629997253418,73.1800003051758,61400,46.9788703918457
"2004-10-28",72.9300003051758,73.120002746582,71.8600006103516,73.0699996948242,82300,46.9082336425781
"2004-10-29",73.0500030517578,74.0299987792969,73,73.5,69100,47.1842613220215
"2004-11-01",73.3499984741211,75.7300033569336,73.2099990844727,74.7799987792969,117100,48.0059585571289
"2004-11-02",74.629997253418,75,74.5800018310547,74.7699966430664,97900,47.999568939209
"2004-11-03",75,75.8099975585938,74.8099975585938,75.25,105600,48.3077201843262
"2004-11-04",75.25,75.8600006103516,75,75.7799987792969,102500,48.64794921875
"2004-11-05",75.8000030517578,75.8099975585938,74.1500015258789,74.4599990844727,86200,47.8005714416504
"2004-11-08",74.4899978637695,75.3000030517578,74.4000015258789,75.3000030517578,89000,48.3397941589355
"2004-11-09",75.1500015258789,75.1500015258789,73.5,74.3499984741211,110800,47.7299346923828
"2004-11-10",74.4599990844727,74.8000030517578,73.9400024414062,74.0100021362305,64900,47.5116844177246
"2004-11-11",74.1600036621094,74.8000030517578,74,74.3000030517578,72000,47.6978340148926
"2004-11-12",74.3000030517578,76.8899993896484,74.3000030517578,76.4000015258789,129900,49.045970916748
"2004-11-15",76.2200012207031,76.3899993896484,74.75,74.75,86500,47.9867362976074
"2004-11-16",74.9300003051758,76.0400009155273,74.9000015258789,75.1999969482422,89300,48.2756042480469
"2004-11-17",75.0500030517578,76.9000015258789,75.0500030517578,75.5299987792969,43200,48.4874534606934
"2004-11-18",75.6999969482422,76,75.3000030517578,75.4499969482422,28300,48.4361038208008
"2004-11-19",75.3000030517578,75.3000030517578,73.7200012207031,73.9000015258789,32900,47.4410781860352
"2004-11-22",73.75,74.1800003051758,73.1999969482422,74.1800003051758,54400,47.6208152770996
"2004-11-23",74.2600021362305,75.379997253418,74.0100021362305,74.6600036621094,37700,47.9289627075195
"2004-11-24",74.5,76.6999969482422,74.4899978637695,76.379997253418,46400,49.0331268310547
"2004-11-26",76.1999969482422,76.3199996948242,76.0699996948242,76.3099975585938,10400,48.9881782531738
"2004-11-29",76.0599975585938,76.7900009155273,76.0299987792969,76.2600021362305,28300,48.9560928344727
"2004-11-30",76.0999984741211,76.0999984741211,74.4100036621094,74.5599975585938,66100,47.8647613525391
"2004-12-01",74.4599990844727,76.2399978637695,74.4599990844727,76.1999969482422,31700,49.0821342468262
"2004-12-02",76.0500030517578,77.1800003051758,75.6999969482422,76.6600036621094,81500,49.3784523010254
"2004-12-03",76.6600036621094,77.1699981689453,76,76.3499984741211,41000,49.1787757873535
"2004-12-06",76.1500015258789,77.0299987792969,75.4899978637695,75.9199981689453,29400,48.9017906188965
"2004-12-07",76,76.129997253418,74.3099975585938,74.4700012207031,23200,47.9678115844727
"2004-12-08",73.6500015258789,75.5800018310547,73.6500015258789,75.0500030517578,33400,48.3414154052734
"2004-12-09",74.9499969482422,76.4400024414062,74.8899993896484,75.4700012207031,37100,48.6119346618652
"2004-12-10",75.3000030517578,77.75,75.3000030517578,76.9499969482422,64100,49.5652275085449
"2004-12-13",76.8000030517578,77.620002746582,76.8000030517578,76.9199981689453,29700,49.5459251403809
"2004-12-14",76.9199981689453,77.5,76.3600006103516,77.0999984741211,42100,49.6618576049805
"2004-12-15",76.9000015258789,77.5,76.5,77.3600006103516,28500,49.8293380737305
"2004-12-16",77.5999984741211,77.5999984741211,76.8499984741211,77.4000015258789,29700,49.855094909668
"2004-12-17",78,78.2399978637695,76.9300003051758,77,42300,49.5974349975586
"2004-12-20",76.870002746582,77,75.5899963378906,75.5999984741211,41400,48.6956748962402
"2004-12-21",75.75,76.5,75.4599990844727,76.4400024414062,31200,49.2367401123047
